leaderID,forceful,enabling,strategic,operational,vitality,productivity,effect
9739,0.413651378,0.020100802,0.098928446,0.229684405,0.129311121,-0.005975593,0.866025404
9740,NA,NA,NA,NA,0.918928844,0.287986899,0.62915287
9745,0.092969792,0.190644119,0.078023627,0.069491087,-0.718068816,-0.745375927,0.570087713
9748,0.791402524,0.449748925,0.140520785,0.366071197,0.050558403,-0.826996494,0.707106781
9749,0.341736653,0.211953028,0.334525534,0.133478801,-0.134342429,-0.027815018,1.032795559
9753,0.368120253,0.121042311,0.272095574,0.205109472,1.006650832,0.96446188,0.529674953
9754,NA,NA,NA,NA,-0.091348345,0.090024074,0.98488578
9757,0.059271056,0.061621852,0.147815861,0.009085619,0.584652655,-0.492177681,0.353553391
9760,0.226633918,0.04568012,0.207953575,0.108662609,-0.442723884,-0.608290332,0.440170422
9766,0.229480104,0.405610893,0.424760471,0.083336752,0.491601507,0.776509509,0.524510354
9767,0.54634561,0.625040316,0.472049522,0.244291733,-0.615366941,0.046617623,1.672904992
9768,0.957421375,0.19886433,0.571368236,0.308241013,-0.457703771,-0.723808902,0.570087713
9769,0.950248208,0.69664981,0.209200813,0.0666204,-0.865986181,-0.088419849,2.598076211
9770,0.418859564,0.117505121,0.133296288,0.348616956,0.144291008,0.109542976,0.577350269
9772,0.444565309,0.200603022,0.296019112,0.160742902,-0.718068816,-0.745375927,1.788854382
9773,0.164647008,0.165952989,0.167457524,0.06539355,0.144291008,0.109542976,0.802340327
9774,0.263524155,0.134248242,0.184990747,0.103220327,-0.614590405,0.077693097,0.476095229
9776,0.55467556,0.46842559,0.147927616,0.177347194,0.292208373,-0.547413102,0.852168103
9778,0.62279586,0.410076988,0.326349743,0.177183988,-0.355001895,0.068184649,0.40824829
9785,0.245949595,0.072852965,0.071548328,0.109711504,0.144291008,0.109542976,0.447213595
9786,1.050718161,0.903814762,0.583036822,0.24924055,-0.702312394,-0.598781884,1.554563176
9788,0.107666182,0.171979517,0.116357138,0.090682521,0.903948957,0.17246833,1.857417562
9792,0.508721592,0.512556618,0.317284067,0.205814392,0.05656902,-0.566932005,0.478713554
9796,0.649495008,0.381905792,0.379681904,0.106595384,-0.119362542,0.087703552,0.683130051
9800,0.57730577,0.084720968,0.213970848,0.219318225,0.159270895,0.225061546,0.866025404
9801,0.299637372,0.056036397,0.184805646,0.083093802,0.899883917,0.141120456,0.790569415
9803,0.331266462,0.268566279,0.087356501,0.121676376,0.461641733,0.54547237,0.800260374
9804,NA,NA,NA,NA,-0.379727587,0.066136526,1.151086443
9805,0.343896987,0.292249589,0.205292596,0.159065495,NA,NA,0.853912564
9807,0.046932376,0.230245877,0.153490207,0.071573646,1.006650832,0.96446188,1.361677887
9809,0.520357077,0.479128227,0.315313531,0.094813716,0.640295407,0.150628905,0.623211727
9811,0.27609273,0.160942983,0.152200687,0.064219374,0.141002504,0.109270577,0.497014899
9814,0.185081649,0.127313524,0.432675166,0.12838549,0.144291008,0.109542976,0.40824829
9815,0.418816087,0.247296235,0.314016879,0.280504534,0.053280515,-0.567204404,0.529150262
9816,0.343618769,0.405585455,0.192404474,0.285901988,0.114331235,-0.121494162,1.607275127
9821,0.171885147,0.129804733,0.036576343,0.145709045,0.68328949,0.268467996,0.395284708
9838,0.801195692,0.83933464,0.320871222,0.154743609,-0.144418085,-0.319227381,1.434066811
9841,0.042597384,0.016438999,0.008191492,0.051558923,-0.485717967,-0.726129424,0.580258563
9845,0.121578761,0.05970431,0.081989205,0.059967267,-0.500697854,-0.841647993,0.894427191
9847,0.380385241,0.285446287,0.080934414,0.097223923,0.1690167,0.111591099,0.570087713
9854,0.562356205,0.154005344,0.889006698,0.174796273,0.163335935,0.256409419,0.404145188
9855,NA,NA,NA,NA,0.163335935,0.256409419,2.362907813
9856,0.837755144,0.120042056,0.640399955,0.132908037,NA,NA,0.5
9857,0.401606808,0.254174191,0.229861662,0.09244076,0.159270895,0.225061546,0.782180002
9858,0.360081237,0.015904842,0.272869592,0.134269407,0.041589133,-0.682450574,1.322875656
9860,0.262085857,0.162008639,0.268322486,0.145477319,0.144291008,0.109542976,0.758287544
9861,0.353720658,0.507628936,0.438677476,0.269705783,-0.134342429,-0.027815018,0.840634681
9863,0.291026612,0.247963454,0.052228899,0.09389325,-0.222064417,-0.704289999,0.991463565
9864,0.098502231,0.105004842,0.063100222,0.041393412,-0.546689879,0.576226162,1.040833
9866,0.80441267,0.377313874,0.312741065,0.205000636,-0.369981782,-0.04733392,0.678232998
9868,1.067331777,0.63106498,1.503151644,0.488219359,-0.222064417,-0.704289999,2.223360819
9869,0.347061305,0.227020755,0.061467874,0.105733747,0.668309604,0.152949427,0.617791766
9871,0.047684833,0.179118753,0.329896576,0.004516388,0.144291008,0.109542976,0.5
9872,0.470505912,0.446580066,0.395643265,0.092570906,0.801247082,-0.619525221,0.92736185
9875,0.212187339,0.088006188,0.086110463,0.13304151,0.246992883,0.901536527,0.669972862
9877,0.073672758,0.162548923,0.105163657,0.091227387,0.144291008,0.109542976,0.741619849
9879,0.293522656,0.303147703,0.553437397,0.08834601,0.991670946,0.848943311,1.03413947
9880,0.679593613,0.478463088,0.531639474,0.114780573,-0.20708453,-0.58877143,1.237201142
9883,0.811947489,0.067487781,0.406766187,0.225696501,-0.615366941,0.046617623,1.258305739
9884,0.204589093,0.140542348,0.1490004,0.209506411,0.144291008,0.109542976,0.963327566
9885,0.009152905,0.294994476,0.112528912,0.060529946,-0.737113743,-0.89224237,0.288675135
9887,0.294983319,0.338342603,0.389863599,0.155915768,0.129311121,-0.005975593,0.404586797
9888,0.542920781,0.259836309,0.128043875,0.305987931,0.426989485,0.278248844,1.002696365
9892,0.13237901,0.103976705,0.121379671,0.130678648,0.643583912,0.150901304,0.939148551
9901,0.106646418,0.128790669,0.251614812,0.070791173,0.163335935,0.256409419,0.5
9902,0.232846889,0.422565574,0.276433572,0.040466113,0.922993884,0.319334772,0.719788329
9909,0.103046472,0.173937514,0.199377524,0.068314849,1.006650832,0.96446188,0.75
9913,0.68437652,0.349064495,0.229156352,0.080556297,-0.611301901,0.077965497,1.463443428
9914,0.263058306,0.154396673,0.192517267,0.069707497,0.492378042,0.807584983,0.25
9916,0.420092488,0.277817333,0.183815513,0.26071616,0.407944558,0.131382401,0.735980072
9917,0.274455272,0.061400041,0.231237095,0.138035313,0.126022617,-0.006247992,1.802775638
9918,0.665257111,0.096430701,0.423436698,0.159763857,-0.615366941,0.046617623,1.931105038
9920,NA,NA,NA,NA,0.05656902,-0.566932005,1.154700538
9922,0.341782272,0.400750748,0.030250002,0.00544889,-0.091348345,0.090024074,1.796988221
9924,0.370585523,0.158176378,0.205519994,0.047027058,-0.218775912,-0.7040176,1.429087704
9926,0.060973442,0.023840689,0.077790707,0.000692414,0.246992883,0.901536527,1.040833
9929,0.373957022,0.243560841,0.623155018,0.038763736,0.228724492,0.785745558,1.524795068
9930,0.408171844,0.071362684,0.214425054,0.09481671,0.756031592,0.829424408,0.411298756
9936,0.28506746,0.292111673,0.223543805,0.190347799,0.144291008,0.109542976,1.186631888
9939,0.322463587,0.075092952,0.307420786,0.101667257,-0.355001895,0.068184649,0.866025404
9946,0.173772161,0.391063873,0.377758947,0.122795685,0.649264677,0.006082984,3.041381265
9947,0.091978234,0.04425411,0.132548084,0.039814226,0.987605906,0.817595437,0.928260021
9953,1.196592545,0.729063828,0.178491798,0.317179153,-0.175005294,-0.555103034,0.943729304
9961,0.47453521,0.517246763,0.146929011,0.040961425,0.041589133,-0.682450574,0.816496581
9962,0.492392256,0.111356335,0.61088471,0.188619278,0.723952356,0.795756012,0.623211727
9964,0.6485413,0.390856056,0.708670035,0.154506924,-0.394707474,-0.049382043,3.122498999
9965,0.082478288,0.116781764,0.27277623,0.050601581,0.655275294,0.266147474,0.71063352
9966,NA,NA,NA,NA,-0.369981782,-0.04733392,1
9969,0.124416812,0.193814308,0.158528233,0.117908832,0.407944558,0.131382401,1.477258158
9970,0.181881414,0.012228928,0.224245446,0.117503591,0.21296807,0.639151515,0.763762616
9971,0.156910025,0.129491562,0.135231681,0.028873077,-0.963453975,-0.651424383,0.722998805
9972,NA,NA,NA,NA,0.41963594,0.246628571,0.447213595
9974,0.405511724,0.473647275,0.059314472,0.103011038,0.232012997,0.786017958,1.095445115
9976,0.257656501,0.152592588,0.796840206,0.1586291,0.237693762,0.641199638,2.018662924
9980,0.69303856,0.21118601,0.299580148,0.200555806,-0.249011515,0.860450599,0.692820323
9985,0.086256572,0.166713837,0.334954124,0.074574721,0.305242683,-0.660611149,0.645497224
9986,0.144895467,0.293018541,0.040101735,0.003074846,0.041589133,-0.682450574,0.40824829
9991,0.217406316,0.087360873,0.027680961,0.196552675,0.987605906,0.817595437,0.584522597
9998,0.25719536,0.280674983,0.135250672,0.178556362,0.404656054,0.131110002,0.392109679
10002,0.543482611,0.617965271,0.136804978,0.201603571,-0.600387054,0.162136193,1.443375673
10012,0.951178572,0.581540935,0.655612834,0.094481277,-0.718068816,-0.745375927,1.231107225
10015,0.085846285,0.238580298,0.191811845,0.139199202,0.649264677,0.006082984,0.625
10016,0.388861226,0.059944342,0.133253793,0.263078751,0.991670946,0.848943311,1.007782219
10018,0.165642167,0.063516555,0.034245955,0.058259336,0.246992883,0.901536527,0.288675135
10020,0.215972519,0.250522376,0.043154262,0.175098553,-0.398772514,-0.080729917,1.17260394
10022,0.228947834,0.107850273,0.280110924,0.101927061,0.448607423,0.658670417,0.577350269
10024,0.446934547,0.197611528,0.288506205,0.105589473,0.379930362,0.129061879,0.675418741
10026,0.464133824,0.112798406,0.303455357,0.121038393,0.144291008,0.109542976,1.165313068
10030,0.240379769,0.072584154,0.149332838,0.136939466,0.702334417,0.415334439,0.670820393
10031,0.542957236,0.239648519,0.44401842,0.244162549,-0.740402247,-0.892514769,1.319090596
10033,0.924587832,0.250957207,0.277669744,0.12987904,0.668309604,0.152949427,0.25
10035,0.711397449,0.410710063,0.51491974,0.107558976,-0.119362542,0.087703552,1.261848606
10036,0.297232268,0.211501709,0.276805571,0.057131415,-0.222064417,-0.704289999,1.089724736
10038,0.004815859,0.124675428,0.068478481,0.020165812,0.649264677,0.006082984,0.288675135
10039,0.541605108,0.251143283,0.260175701,0.132878006,0.075613946,-0.420065562,0.601387285
10040,0.574109101,0.417487475,0.402776351,0.17124452,0.227947957,0.754670084,0.989668856
10050,0.402314755,0.142672516,0.287780778,0.1781612,0.316934065,-0.545364979,0.570087713
10051,0.363109403,0.326663838,0.302024517,0.093065436,-0.962677439,-0.620348909,2.324814381
10052,0.695439194,0.092518419,0.588818193,0.063920755,0.63428479,-0.109435585,0.5
10053,0.223464112,0.133047866,0.116432854,0.057074059,-0.482429463,-0.725857025,1.25499004
10057,0.151752401,0.377814195,0.408206644,0.20252748,-0.454415266,-0.723536502,0.850294067
10061,0.345943538,0.540004515,0.420545163,0.37605674,-0.718068816,-0.745375927,1.436140662
10062,0.072281043,0.676342705,0.230522793,0.340043181,0.144291008,0.109542976,1.151086443
10064,0.197532546,0.731686047,0.833678388,0.137227205,0.899883917,0.141120456,1.677774261
10070,1.18818368,0.322190314,0.374068341,0.388869192,-0.634411867,-0.100248819,0.714142843
10071,0.255211273,0.155649383,0.196090466,0.058544873,NA,NA,0.577350269
10075,0.389875238,0.257942196,0.600746938,0.047522618,0.144291008,0.109542976,1.226739128
10077,NA,NA,NA,NA,-0.699023889,-0.598509484,1.607275127
10079,0.400410484,0.205622871,0.161612773,0.068369002,-0.615366941,0.046617623,0.763762616
10080,0.136641741,0.013497981,0.040630346,0.052523064,0.903948957,0.17246833,1.154700538
10083,0.540583534,0.142277881,0.509453152,0.216709776,0.394910248,0.244580449,1.409998311
10084,0.396201958,0.237414203,0.100257692,0.153534424,-0.355001895,0.068184649,0.661437828
10086,0.589800102,0.602317508,0.072845387,0.191293411,-0.615366941,0.046617623,4.193248542
10087,0.358120074,0.210607625,0.323607166,0.110546278,-0.135118964,-0.058890492,2.014530549
10088,0.397238226,0.089748875,0.820753825,0.069377931,-0.120139077,0.056628078,1.118033989
10090,0.560468542,0.6504602,0.316803615,0.059219589,-0.05068548,0.61731209,0.728440114
10092,NA,NA,NA,NA,-0.110393272,-0.056842369,0.25
10096,0.505455368,0.664660562,0.39921233,0.073822273,0.144291008,0.109542976,0.801783726
10097,0.330917328,0.564616588,0.456914886,0.031961551,0.991670946,0.848943311,0.763762616
10102,0.174293463,0.141013538,0.072555748,0.066935399,0.144291008,0.109542976,1.123239363
10105,0.522973394,0.676192949,0.416033285,0.217141505,-0.091348345,0.090024074,1.823458253
10106,0.004477315,0.205069499,0.221057771,0.014381305,0.495666547,0.807857383,0.2081666
10109,0.232597074,0.048163455,0.160640995,0.038523036,0.68328949,0.268467996,1.005915835
10112,0.200198261,0.276925148,0.343641964,0.078971722,-0.119362542,0.087703552,0.970395109
10113,0.340615208,0.205991689,0.466640045,0.177240079,0.736986666,0.682557965,1.428869017
10114,0.370504837,0.507012896,0.59046829,0.159373687,-1.000767293,-0.914081795,0.447213595
10115,0.627036556,0.287846646,0.379649273,0.196642523,0.227947957,0.754670084,1.790124424
10116,0.189991119,0.121116993,0.115743981,0.093733556,-0.171716789,-0.554830635,0.707106781
10120,0.183814421,0.519080368,0.21276023,0.181251218,0.041589133,-0.682450574,1.972413919
10121,NA,NA,NA,NA,0.041589133,-0.682450574,0.763762616
10122,0.211162275,0.177016612,0.152497897,0.107937456,0.991670946,0.848943311,0.577350269
10124,0.641584726,0.221057636,0.548688185,0.208742205,1.006650832,0.96446188,0.288675135
10125,0.239114539,0.661250913,0.579428436,0.155070798,-0.106328232,-0.025494496,1.755942292
10127,0.465595864,0.219150401,0.62574822,0.079336856,-0.25230002,0.8601782,0.842862187
10128,0.42639896,0.208650991,0.508611565,0.21297271,0.379930362,0.129061879,1.491294181
10131,1.428066981,1.317998759,0.319069591,0.261852859,-0.119362542,0.087703552,2.818096284
10132,0.787787446,0.240286251,1.026652153,0.138454029,-0.091348345,0.090024074,0.633113997
10135,1.336578837,0.456090092,0.351430098,0.137981699,NA,NA,1.25499004
10136,0.464346049,0.584083521,0.720426646,0.118625169,-0.355001895,0.068184649,2.541617876
10137,0.343573576,0.875136013,1.199471223,0.115720293,0.172305205,0.111863499,1.151086443
10143,0.102873254,0.172525673,0.283295124,0.07121044,-0.615366941,0.046617623,0.251661148
10147,0.349083935,0.134350269,0.243309303,0.062706135,NA,NA,0.91214034
10153,0.31167484,0.305681718,0.347188457,0.203486621,-0.370758317,-0.078409394,1.225300417
10156,0.12546509,0.064423091,0.125746335,0.068207447,0.668309604,0.152949427,1.390068943
10157,0.563278561,0.176972751,0.644477859,0.206348539,0.041589133,-0.682450574,1.099918828
10158,0.476716715,0.187057638,0.188362852,0.102721957,-0.007691397,0.735151182,0.485626743
10159,0.178435851,0.172973415,0.09395122,0.037208431,0.144291008,0.109542976,1.036822068
10160,1.180467032,0.10057037,0.578247859,0.346409043,0.144291008,0.109542976,0.970395109
10161,0.344255693,0.450807972,0.458225753,0.171437511,0.668309604,0.152949427,0.643773597
10163,0.194099994,0.049148261,0.376428516,0.081027217,0.903948957,0.17246833,0.901387819
10164,0.480371017,0.036876345,0.230006008,0.129100921,-0.718068816,-0.745375927,2.081665999
10166,0.035759185,0.019545835,0.159029034,0.025535095,-0.615366941,0.046617623,0.853912564
10167,0.130385841,0.088315987,0.053069686,0.013884786,0.62125048,0.003762462,0.288675135
10168,0.437441006,0.817418695,1.2674311,0.2154927,-0.615366941,0.046617623,1.258305739
10171,0.039637084,0.049182516,0.011008767,0.012802154,-0.649391754,-0.215767389,0.763762616
10173,NA,NA,NA,NA,0.379930362,0.129061879,1.040833
10174,1.057304414,0.767870704,0.676494839,0.075610829,-0.615366941,0.046617623,1.802775638
10177,0.292713465,0.572331897,0.540058079,0.076422151,-0.369981782,-0.04733392,1.675497439
10179,1.09473072,0.989922979,0.147630469,0.295290298,-0.20708453,-0.58877143,1.010362971
10182,0.582156103,0.352017283,0.240548483,0.031572847,0.041589133,-0.682450574,0.353553391
10183,1.118313242,1.279979216,1.449913122,0.67725739,0.129311121,-0.005975593,1.759829537
10186,1.911923983,1.324197451,0.645011073,0.065186059,-1.217361719,-0.786734255,2.061552813
10196,0.108368277,0.151124073,0.175522166,0.10500753,0.903948957,0.17246833,0.5
10198,0.525197166,0.796074072,0.429498939,0.106548351,-0.091348345,0.090024074,1.322875656
10201,0.504204773,0.527298785,0.110292756,0.28688739,0.144291008,0.109542976,1.479019946
10202,0.528113183,0.046526015,0.412928793,0.139171813,0.404656054,0.131110002,1.029563014
10203,0.664150309,0.545166644,0.358119313,0.126098657,-0.110393272,-0.056842369,0.75
10206,0.968035441,0.282904386,0.473621263,0.213648828,-0.370758317,-0.078409394,0.773923984
10207,0.727824483,0.055593788,0.428451781,0.139779171,-0.718068816,-0.745375927,1.108677891
10208,0.123953882,0.145076927,0.015911405,0.055032999,0.535372126,0.925424075,0.456435465
10214,0.809720401,0.586650824,0.652980389,0.274864379,NA,NA,2.706473721
10215,0.18644167,0.362855549,0.176592511,0.14216049,0.06063406,-0.535584131,0.707106781
10221,0.43663158,0.243721811,0.430859492,0.106785845,-0.351713391,0.068457048,0.640637703
10222,0.074911621,0.044895961,0.256928985,0.139037656,0.144291008,0.109542976,0.866025404
10226,0.265461759,0.550910002,0.200685217,0.175957499,NA,NA,0.8634441
10227,0.904175291,0.632545096,1.075257444,0.246216346,0.144291008,0.109542976,0.86986589
10229,0.266568537,0.264133853,0.10644897,0.141691159,0.144291008,0.109542976,0.790569415
10231,0.173548159,0.595196441,0.24558764,0.214471759,-0.718068816,-0.745375927,2.872281323
10232,NA,NA,NA,NA,1.006650832,0.96446188,1.632727779
10236,0.283533276,0.271901133,0.317255469,0.12989657,0.736986666,0.682557965,0.478713554
10238,0.55168671,0.462521061,0.262068134,0.209023834,-1.350299198,-0.014259607,0.478713554
10240,1.037503959,0.652220271,0.229523081,0.074596457,-0.209030107,-0.817488046,0.577350269
10245,1.941246716,0.189192555,1.348931247,0.565141051,-0.959388935,-0.62007651,0.645497224
10247,0.434499709,0.428457562,0.202781678,0.160188778,-0.527644952,0.723092605,1.414213562
10248,0.218007878,0.044321837,0.108662931,0.055067211,0.041589133,-0.682450574,1.224744871
10250,0.651723133,0.057019446,0.603853249,0.036348435,-0.064401247,-1.474716524,0
10254,0.991312096,0.501036237,0.274606479,0.213927252,-0.366693277,-0.047061521,0.748609823
10256,0.302461835,0.084832704,0.293696504,0.134159842,0.144291008,0.109542976,0.741619849
10261,0.895346917,1.560650147,1.575457105,0.637958473,-0.615366941,0.046617623,1.293573861
10262,0.43275965,0.143760254,0.601123548,0.162292352,0.903948957,0.17246833,1.08012345
10264,0.469239287,0.271813394,0.166408161,0.116049378,0.426989485,0.278248844,0.872138177
10268,0.303684366,0.237120523,0.089381435,0.144805445,0.301177643,-0.691959022,1.238855078
10271,0.288149778,0.168754325,0.191612955,0.072162188,0.163335935,0.256409419,0.559016994
10273,0.304226875,0.209809348,0.088414971,0.056958778,0.47662162,0.66099094,1.036822068
10274,0.507136509,0.335965433,0.233761515,0.155424967,0.756031592,0.829424408,0.754339299
10276,NA,NA,NA,NA,0.125246082,-0.037323466,0.5
10277,0.188269767,0.068903425,0.153615917,0.060435063,0.385611127,-0.015756441,0.288675135
10278,0.524886558,0.319808938,0.298570894,0.283111292,NA,NA,1.425219281
10280,1.092154882,1.11362034,1.526668543,0.649548299,-0.630346827,-0.068900946,1.436140662
10281,0.206525759,0.149229123,0.013958433,0.000116097,-0.512665065,0.838611174,0.683130051
10282,NA,NA,NA,NA,-0.19405022,-0.701969477,1.258305739
10286,NA,NA,NA,NA,-0.439435379,-0.608017933,0.853912564
10287,0.333384356,0.072385726,0.082890183,0.05677411,-0.296752096,-1.493963027,0.804363102
10288,0.192522146,0.154914638,0.195362983,0.09052332,0.903948957,0.17246833,0.46291005
10289,0.586901449,0.283491534,0.348743456,0.337814623,-0.605621135,-0.066852823,1.31833228
10291,0.360155163,0.371405427,0.613265921,0.09800884,0.144291008,0.109542976,0.353553391
10295,0.250455233,0.146268916,0.23291031,0.119557528,0.144291008,0.109542976,0.707265862
10298,0.362668514,0.660049353,0.423251491,0.119603808,-0.267279907,0.74465963,1.414213562
10304,0.575187054,0.2889347,0.898189202,0.068586922,0.42370098,0.277976445,0.75
10305,1.022001337,0.431553245,1.073548326,0.356648737,-0.355001895,0.068184649,2.565058247
10308,NA,NA,NA,NA,-0.119362542,0.087703552,1
10310,0.032759498,0.065749281,0.038358022,0.086728951,0.379930362,0.129061879,0.476095229
10313,0.27946917,0.266781903,0.22829474,0.122707633,-0.454415266,-0.723536502,1.048808848
10333,0.31412433,0.182185053,0.64683426,0.038485931,-0.379727587,0.066136526,1.095445115
10335,0.216330624,0.296415693,0.134909144,0.083830446,0.246992883,0.901536527,1.455694892
10337,0.089505488,0.031525783,0.086279119,0.031528769,-0.527644952,0.723092605,0.574485277
10338,0.622051552,0.161945705,0.74337234,0.140302762,-0.718068816,-0.745375927,1.401338646
10340,0.243876354,0.379929977,0.167794828,0.052559503,-0.351713391,0.068457048,0.735980072
10343,0.185944893,1.592970296,1.366099258,0.084061796,-0.898065417,-0.122088244,1.280868846
10344,0.530605804,0.323718926,0.173978043,0.189502508,0.507357929,0.923103553,0.452615854
10345,0.390013545,0.336388078,0.194045295,0.011740902,NA,NA,1.788854382
10346,NA,NA,NA,NA,0.144291008,0.109542976,0.656061481
10347,1.013684544,0.30511455,0.566337745,0.218814585,-0.350936855,0.099532522,0.707106781
10350,0.487744014,0.326312533,0.260180837,0.122620104,-0.222064417,-0.704289999,1.75
10352,0.216705453,0.10306745,0.158125703,0.181132935,-0.286324833,0.597793187,0.330088372
10353,0.678861939,0.908491774,0.917126191,0.23821174,0.404656054,0.131110002,2.219234102
10355,0.391378315,0.566722108,0.460421597,0.066482348,0.144291008,0.109542976,0.5
10356,0.468831439,0.137036211,0.259493998,0.148444567,0.125246082,-0.037323466,0.802340327
10357,0.160004873,0.165287781,0.079284679,0.031434642,0.144291008,0.109542976,1.078579312
10358,0.436050248,0.158568722,0.290592214,0.185963348,-0.271696552,-1.087032095,0.994484791
10360,0.393389152,0.04132459,0.126239373,0.097676448,0.335978992,-0.398498536,0.251661148
10361,0.371619856,0.04048135,0.201681553,0.122053942,-0.370758317,-0.078409394,1.89076704
10362,0.21746854,0.13115184,0.272259554,0.06014601,0.075613946,-0.420065562,1.258305739
10368,0.382676953,0.324375043,0.166670133,0.084328203,-0.981722366,-0.767215352,1.179689225
10371,0.097766639,0.035816911,0.048623205,0.038150379,0.197988183,0.523632945,1.027509124
10373,0.068747939,0.05379953,0.18679566,0.017416518,-0.778264192,0.588055133,0.816496581
10380,0.085535204,0.066163387,0.106103168,0.070906662,0.110266195,-0.152842036,0.912870929
10381,0.302712725,0.113885848,0.277925537,0.061068814,0.232012997,0.786017958,0.829156198
10382,1.07232521,0.28331224,0.494112434,0.254461613,-1.251386533,-1.049119267,0.336650165
10386,0.752683154,0.30580939,0.454087715,0.14251617,0.144291008,0.109542976,1.020620726
10392,0.414562006,0.284915431,0.159747493,0.118096062,0.008065025,0.881745225,0.490713766
10396,NA,NA,NA,NA,-0.351713391,0.068457048,1.02794293
10398,0.413498559,0.173403266,0.033577798,0.145456368,0.159270895,0.225061546,0.38340579
10404,1.504520733,1.017149639,0.3223681,0.414428049,0.88896907,0.05694976,2.018662924
10410,0.445429759,0.164553399,0.346414892,0.082065934,-0.222064417,-0.704289999,1.193733639
10411,0.513445409,0.696692362,0.286270667,0.205472243,0.227947957,0.754670084,1.106420655
10412,0.32543971,0.104579113,0.247207854,0.076413175,0.129311121,-0.005975593,0.664580068
10413,0.349203647,0.579048263,0.28435986,0.055063794,0.68328949,0.268467996,0.755259337
10416,0.501692751,0.487080468,0.362109149,0.155765745,-0.615366941,0.046617623,0.634647759
10418,0.416367296,0.187051013,0.268059604,0.109419479,0.728017396,0.827103886,0.40824829
10421,0.232551862,0.027569754,0.173533252,0.06336714,0.991670946,0.848943311,0.85
10425,0.291475643,0.284404809,0.092106968,0.077127372,-0.448404649,-0.463472012,0.984250984
10428,0.341304754,0.285908697,0.447810512,0.247343251,0.125246082,-0.037323466,1.26062154
10429,0.317155506,0.154445058,0.099809499,0.176704022,-0.805790804,-1.421850908,1.040833
10430,0.603203068,0.476325768,0.397607574,0.340862901,-0.851006294,0.027098721,2.576149766
10436,0.388035622,0.341527478,0.447879239,0.290435861,0.149971774,-0.035275343,1.962906009
10438,0.217771614,0.678028027,0.933473315,0.187321569,1.006650832,0.96446188,0.866025404
10439,0.501214801,0.254670113,0.372313018,0.106477853,0.643583912,0.150901304,0.473242362
10440,0.70612878,0.420831606,0.141300003,0.10544202,1.006650832,0.96446188,0.5
10442,0.750526791,0.337079901,0.453601125,0.298991693,-0.454415266,-0.723536502,1.280183441
10444,0.311975536,0.193247191,0.339609719,0.163555509,0.126022617,-0.006247992,1.044844486
10445,0.389296415,0.342972347,0.206613304,0.054124976,-0.706377434,-0.630129757,1.49582753
10446,0.41394558,0.541855384,0.234784618,0.110745276,0.507357929,0.923103553,0.908295106
10447,0.184469201,0.196807617,0.105469411,0.052305078,1.006650832,0.96446188,1.730228446
10456,0.140541451,0.107103543,0.0670508,0.045484053,NA,NA,0.735980072
10457,0.729941789,0.446669601,0.117530708,0.165651589,-0.615366941,0.046617623,0.475594866
10461,NA,NA,NA,NA,0.668309604,0.152949427,0.515388203
10462,0.303095417,0.158786736,0.220855834,0.11220126,0.668309604,0.152949427,1
10465,0.326723348,0.848247301,0.618735189,0.135035056,0.144291008,0.109542976,0.946484724
10467,0.447888596,0.237463943,0.097841517,0.240972412,0.246992883,0.901536527,0.515388203
10469,0.474123953,0.723234339,0.414814604,0.078700663,0.335978992,-0.398498536,2.753785274
10470,0.143563082,0.193917279,0.113452003,0.084011694,0.903948957,0.17246833,0.449867705
10472,0.195372698,0.082321939,0.195348683,0.069800336,0.066314825,-0.680402451,0.784219357
10475,0.42586843,0.156520083,0.337749983,0.09493671,0.918928844,0.287986899,1.363489114
10476,0.168207871,0.178635941,0.164339832,0.132999635,0.237693762,0.641199638,0.603899366
10477,1.331183406,0.183294126,0.997428575,0.453227957,0.227947957,0.754670084,2.408318916
10478,0.17867857,0.20430811,0.155631994,0.100079577,0.125246082,-0.037323466,0.517002579
10479,0.670067987,0.241061264,0.534265141,0.318993266,0.903948957,0.17246833,0.478713554
10483,0.733710148,0.418974999,0.499980086,0.079349002,1.006650832,0.96446188,1.520690633
10485,0.252022504,0.155592707,0.050581458,0.060948805,0.771011479,0.944942977,0.393397896
10487,0.057191298,0.135331817,0.248125978,0.070948377,0.68328949,0.268467996,0.517069735
10488,0.3111836,0.268693661,0.284356323,0.140714941,-0.035705593,0.732830659,0.5
10493,0.232941064,0.338557767,0.238067083,0.113505268,0.246992883,0.901536527,0.667317391
10501,0.377576006,0.195161513,0.146835016,0.087273523,1.006650832,0.96446188,0.835520938
10506,0.531873213,0.164662366,0.379237678,0.275645889,-0.718068816,-0.745375927,0.577350269
10508,0.126033974,0.178393628,0.128339632,0.104940105,0.246992883,0.901536527,0.55634864
10515,NA,NA,NA,NA,-0.091348345,0.090024074,1.443375673
10517,0.346954211,0.453776994,0.43193406,0.12661402,0.144291008,0.109542976,0.381881308
10518,0.385964901,0.208939027,0.190071881,0.124448742,-0.104382655,0.203222121,1.074598485
10519,0.045584917,0.135875116,0.173997285,0.03479465,-0.197338725,-0.702241876,1.030776406
10523,0.237741631,0.229522849,0.25625372,0.041645443,-0.637700372,-0.100521219,0.898494111
10524,0.175880396,0.29480048,0.059566709,0.035899095,0.232012997,0.786017958,0.763762616
10525,0.292138018,0.185899047,0.255584872,0.083942601,0.05656902,-0.566932005,0.683130051
